gene,logfc,pval_adj,cluster
KIAA1407,-1.5152305,0.9997710045927372,4
TNFSF8,-1.521584,0.9997710045927372,4
WDR89,-1.8276896,0.9997710045927372,4
DCAF4,-1.4715024,0.9997710045927372,4
RP11-539L10.2,-1.9737986,0.9997710045927372,4
HIST1H1E,-1.9105532,0.9997710045927372,4
DEGS1,-0.3693707,0.9997710045927372,4
EIF3D,-0.023522647,0.9997710045927372,4
ATP11B,-0.75047576,0.9997710045927372,4
RBMX,-0.12324815,0.9997710045927372,4
ASH1L,-0.7283948,0.9997710045927372,4
MAU2,-0.84087676,0.9997710045927372,4
MRE11A,-0.88327765,0.9997710045927372,4
CLUAP1,-0.97742105,0.9997710045927372,4
GTF2IRD2,-0.90292025,0.9997710045927372,4
PARP10,-0.49648157,0.9997710045927372,4
TMEM116,-0.91245455,0.9997710045927372,4
QTRT1,-0.6169304,0.9997710045927372,4
SLC7A6,-0.60690105,0.9997710045927372,4
FBXO33,-0.628303,0.9997710045927372,4
FAM208A,-1.0718114,0.9997710045927372,4
TRIM65,-1.2624489,0.9997710045927372,4
NAA16,-0.80275106,0.9997710045927372,4
ZUFSP,-1.3065532,0.9997710045927372,4
RANBP1,-0.13598512,0.9997710045927372,4
SECISBP2L,-1.1312011,0.9997710045927372,4
IL7,-23.542088,0.9997710045927372,4
C21orf49,-23.528399,0.9997710045927372,4
NPIPB11,-23.512379,0.9997710045927372,4
LINC00944,-23.590895,0.9997710045927372,4
ZNF793,-23.570885,0.9997710045927372,4
RP11-796G6.2,-23.53821,0.9997710045927372,4
SLC43A1,-23.496674,0.9997710045927372,4
TAPT1-AS1,-23.743233,0.9997710045927372,4
HIST1H4E,-23.602846,0.9997710045927372,4
HMGA1P4,-23.54665,0.9997710045927372,4
TMEM30B,-23.640287,0.9997710045927372,4
TLE2,-23.618048,0.9997710045927372,4
AL928768.3,-24.123129,0.9997710045927372,4
GS1-124K5.4,-23.639326,0.9997710045927372,4
GRAMD4,-23.432024,0.9997710045927372,4
RP11-166P13.3,-23.596045,0.9997710045927372,4
FOLR2,-23.449585,0.9997710045927372,4
SGCB,-23.4132,0.9997710045927372,4
KCNK12,-23.55583,0.9997710045927372,4
SPRY1,-23.735353,0.9997710045927372,4
FN3K,-23.663591,0.9997710045927372,4
UVSSA,-23.567308,0.9997710045927372,4
PROCR,-23.622051,0.9997710045927372,4
PTGR2,-23.595749,0.9997710045927372,4
RP11-212P7.2,-23.58759,0.9997710045927372,4
CTD-2231E14.8,-23.552277,0.9997710045927372,4
SLC35B4,-0.9547078,0.9997710045927372,4
DIS3,-0.85642886,0.9997710045927372,4
CTD-3184A7.4,-0.48507473,0.9997710045927372,4
MYBBP1A,-1.3827479,0.9997710045927372,4
SNTB1,-1.5088344,0.9997710045927372,4
EP400NL,-1.2973545,0.9997710045927372,4
POLR3A,-1.4814787,0.9997710045927372,4
TTLL5,-1.4456769,0.9997710045927372,4
MDN1,-1.587074,0.9997710045927372,4
VAV3,-1.642022,0.9997710045927372,4
MTMR2,-1.9982352,0.9997710045927372,4
TUBGCP4,-1.5208132,0.9997710045927372,4
ATP6V1E2,-1.4981421,0.9997710045927372,4
KRI1,-0.78305656,0.9997710045927372,4
CPSF4,-0.75725037,0.9997710045927372,4
C11orf58,0.04096817,0.9997710045927372,4
VPS16,-0.67511475,0.9997710045927372,4
RP11-936I5.1,-0.9813494,0.9997710045927372,4
DBF4,-0.75330496,0.9997710045927372,4
TBCCD1,-0.94393116,0.9997710045927372,4
TMEM106C,-0.56853044,0.9997710045927372,4
TRIM56,-0.9154545,0.9997710045927372,4
GRIPAP1,-0.65333027,0.9997710045927372,4
RNGTT,-1.1611068,0.9997710045927372,4
TGDS,-1.0916446,0.9997710045927372,4
TLE1,-1.1425855,0.9997710045927372,4
PIP5K1A,-1.238122,0.9997710045927372,4
LTA,-1.2756761,0.9997710045927372,4
CEP120,-1.1568862,0.9997710045927372,4
SAP30,-23.65305,0.9997710045927372,4
RP11-798M19.6,-23.600376,0.9997710045927372,4
SERPINH1,-23.589003,0.9997710045927372,4
DHCR7,-23.770668,0.9997710045927372,4
TAF4,-23.610138,0.9997710045927372,4
ZCCHC18,-23.726196,0.9997710045927372,4
FAM161B,-23.625963,0.9997710045927372,4
F11R,-23.687151,0.9997710045927372,4
AC005523.2,-23.689163,0.9997710045927372,4
CNR2,-23.851719,0.9997710045927372,4
AC093627.10,-23.713923,0.9997710045927372,4
MOB1B,-23.541464,0.9997710045927372,4
ZNF844,-23.796873,0.9997710045927372,4
TMEM220,-23.648561,0.9997710045927372,4
TFEC,-23.642654,0.9997710045927372,4
ZNF382,-23.732483,0.9997710045927372,4
OR2A1-AS1,-23.725523,0.9997710045927372,4
SRR,-23.500708,0.9997710045927372,4
ZNF260,-23.657484,0.9997710045927372,4
LTC4S,-23.658712,0.9997710045927372,4
PHF2,-23.677002,0.9997710045927372,4
MYEF2,-23.540041,0.9997710045927372,4
RGMB,-23.765095,0.9997710045927372,4
ZNF557,-23.738377,0.9997710045927372,4
SLAIN1,-23.464808,0.9997710045927372,4
RP4-594I10.3,-23.6432,0.9997710045927372,4
ARL17B,-23.631975,0.9997710045927372,4
SPATA24,-23.660215,0.9997710045927372,4
ZNF525,-23.668062,0.9997710045927372,4
TMEM177,-23.79105,0.9997710045927372,4
GINS2,-23.566906,0.9997710045927372,4
RP11-152N13.5,-23.524727,0.9997710045927372,4
GPM6B,-23.745346,0.9997710045927372,4
ZNF764,-23.683132,0.9997710045927372,4
NFXL1,-23.498074,0.9997710045927372,4
AC109826.1,-23.734547,0.9997710045927372,4
EBF1,-23.821398,0.9997710045927372,4
BIVM,-23.782295,0.9997710045927372,4
ZNF621,-23.693916,0.9997710045927372,4
DCAF10,-0.6421466,0.9997710045927372,4
PAM,-1.0888772,0.9997710045927372,4
KCNA3,-0.49413767,0.9997710045927372,4
ZADH2,-0.7332802,0.9997710045927372,4
GOPC,-0.60055625,0.9997710045927372,4
LRRC45,-1.3867246,0.9997710045927372,4
HN1L,-1.3910308,0.9997710045927372,4
RP11-661A12.7,-1.4842687,0.9997710045927372,4
ACOT4,-1.4120779,0.9997710045927372,4
USP9Y,-1.5266296,0.9997710045927372,4
NDRG2,-0.80174595,0.9997710045927372,4
PARP2,-1.6291144,0.9997710045927372,4
AK9,-1.5731404,0.9997710045927372,4
METAP1D,-1.4803185,0.9997710045927372,4
VPS33B,-1.5836968,0.9997710045927372,4
SRP14-AS1,-1.7087837,0.9997710045927372,4
TNFRSF13B,-1.9269968,0.9997710045927372,4
PPP1R2,-0.18415889,0.9997710045927372,4
GIMAP6,-0.5014549,0.9997710045927372,4
SUPT16H,-0.68393046,0.9997710045927372,4
CDK6,-0.9397136,0.9997710045927372,4
B4GALT3,-0.6283355,0.9997710045927372,4
HIVEP3,-0.8520003,0.9997710045927372,4
FAM172A,-0.8841744,0.9997710045927372,4
JMJD8,-0.85600466,0.9997710045927372,4
EML4,-0.44204903,0.9997710045927372,4
CCDC14,-1.0286827,0.9997710045927372,4
SLC38A5,-0.9356001,0.9997710045927372,4
CAMKMT,-1.0329698,0.9997710045927372,4
SNRPA1,-0.38117865,0.9997710045927372,4
KAT2A,-1.2628092,0.9997710045927372,4
VAMP1,-1.3810829,0.9997710045927372,4
RP11-861A13.4,-1.2083712,0.9997710045927372,4
TTTY15,-1.3226415,0.9997710045927372,4
ZC3H3,-1.3603989,0.9997710045927372,4
ELOVL4,-23.734512,0.9997710045927372,4
C6orf57,-23.81002,0.9997710045927372,4
DDX51,-23.728039,0.9997710045927372,4
TWSG1,-23.62417,0.9997710045927372,4
TM9SF1,-23.635763,0.9997710045927372,4
GPAT2,-23.67949,0.9997710045927372,4
SAMD1,-23.80398,0.9997710045927372,4
BIK,-23.60521,0.9997710045927372,4
NET1,-23.702696,0.9997710045927372,4
CCDC106,-23.700378,0.9997710045927372,4
PARG,-23.70753,0.9997710045927372,4
SLC30A6,-23.742258,0.9997710045927372,4
DMTN,-23.936722,0.9997710045927372,4
RN7SL832P,-23.68134,0.9997710045927372,4
RECQL5,-23.665808,0.9997710045927372,4
FAM229B,-23.769293,0.9997710045927372,4
PTPRK,-23.764132,0.9997710045927372,4
PRMT6,-23.66292,0.9997710045927372,4
ST14,-23.518274,0.9997710045927372,4
SIMC1,-23.776564,0.9997710045927372,4
KIR2DL3,-24.015957,0.9997710045927372,4
PPP1R3F,-23.645329,0.9997710045927372,4
SNURF,-23.76773,0.9997710045927372,4
TPRG1,-23.837011,0.9997710045927372,4
TP53INP1,-23.745749,0.9997710045927372,4
RP11-22P6.2,-23.72749,0.9997710045927372,4
METRN,-23.65672,0.9997710045927372,4
MMP23B,-23.75289,0.9997710045927372,4
RP11-23P13.6,-23.744312,0.9997710045927372,4
B3GALTL,-23.792126,0.9997710045927372,4
ZNF749,-23.75079,0.9997710045927372,4
CD70,-23.647305,0.9997710045927372,4
HMGN5,-23.711838,0.9997710045927372,4
ZWILCH,-23.682747,0.9997710045927372,4
NUDT4,-1.277315,0.9997710045927372,4
ZNF224,-0.5246179,0.9997710045927372,4
KLF6,0.09718452,0.9997710045927372,4
TNFRSF10A,-1.320505,0.9997710045927372,4
WHAMM,-0.5854478,0.9997710045927372,4
OAT,-0.89298,0.9997710045927372,4
UBBP4,-0.8044633,0.9997710045927372,4
C11orf30,-0.6872588,0.9997710045927372,4
CEP170,-1.3684187,0.9997710045927372,4
HAGHL,-0.9025458,0.9997710045927372,4
CLIC4,-1.7574852,0.9997710045927372,4
NEIL1,-1.8463783,0.9997710045927372,4
GPR114,-1.710414,0.9997710045927372,4
AGPAT5,-1.667549,0.9997710045927372,4
ZNF559,-1.7064946,0.9997710045927372,4
SIAH1,-1.7804875,0.9997710045927372,4
TRIM16,-1.7588478,0.9997710045927372,4
ZMAT1,-1.9195784,0.9997710045927372,4
NIPSNAP1,-0.7165244,0.9997710045927372,4
ABCD3,-0.84837073,0.9997710045927372,4
KRBOX4,-0.87476116,0.9997710045927372,4
ABCF2,-0.8210746,0.9997710045927372,4
STK4,-0.26616183,0.9997710045927372,4
KATNBL1,-0.5622305,0.9997710045927372,4
C10orf118,-0.8452723,0.9997710045927372,4
PFDN4,-0.89754355,0.9997710045927372,4
TRAPPC2,-1.106161,0.9997710045927372,4
MIOS,-1.061253,0.9997710045927372,4
ZP3,-1.1035844,0.9997710045927372,4
ENO2,-1.0089761,0.9997710045927372,4
BRWD1,-0.72118616,0.9997710045927372,4
HSPA13,-1.1374004,0.9997710045927372,4
TBC1D25,-1.1791192,0.9997710045927372,4
SPAG16,-1.186681,0.9997710045927372,4
ZNF33B,-1.3494684,0.9997710045927372,4
CTC-250I14.6,-1.2755567,0.9997710045927372,4
YTHDF1,-1.2534378,0.9997710045927372,4
PIAS3,-23.642979,0.9997710045927372,4
MCU,-23.79357,0.9997710045927372,4
SLC35F2,-23.743486,0.9997710045927372,4
RORC,-23.77243,0.9997710045927372,4
ZNF585A,-23.846983,0.9997710045927372,4
CTD-2017D11.1,-23.845295,0.9997710045927372,4
ZNF569,-23.76149,0.9997710045927372,4
IRAK2,-23.914875,0.9997710045927372,4
SETMAR,-23.628014,0.9997710045927372,4
ZNF865,-23.78534,0.9997710045927372,4
LY6G5C,-23.67122,0.9997710045927372,4
AK1,-23.842169,0.9997710045927372,4
ANKAR,-23.850756,0.9997710045927372,4
BICD1,-23.784918,0.9997710045927372,4
FAM153B,-23.782553,0.9997710045927372,4
SERPINF1,-23.629177,0.9997710045927372,4
SIPA1L3,-23.844145,0.9997710045927372,4
WDR86,-23.792534,0.9997710045927372,4
NAA40,-23.830559,0.9997710045927372,4
TBC1D9,-23.66787,0.9997710045927372,4
KBTBD7,-23.771667,0.9997710045927372,4
BTBD6,-23.676237,0.9997710045927372,4
MACROD2,-23.995306,0.9997710045927372,4
ZNF337,-23.808878,0.9997710045927372,4
AREG,-23.735872,0.9997710045927372,4
C11orf80,-23.777569,0.9997710045927372,4
ASF1B,-23.700317,0.9997710045927372,4
GPR68,-23.772968,0.9997710045927372,4
KLF8,-23.841417,0.9997710045927372,4
RP11-164H13.1,-24.106438,0.9997710045927372,4
ORC4,-0.5542545,0.9997710045927372,4
CYHR1,-0.67277545,0.9997710045927372,4
NAIF1,-1.2262872,0.9997710045927372,4
PRKACB,-0.6169211,0.9997710045927372,4
METTL25,-1.3595867,0.9997710045927372,4
ANKMY2,-1.2961875,0.9997710045927372,4
SYNGAP1,-1.3979408,0.9997710045927372,4
ZNF568,-1.5738033,0.9997710045927372,4
GPD1L,-1.5031866,0.9997710045927372,4
LYRM7,-0.83035696,0.9997710045927372,4
CBX7,-0.63183326,0.9997710045927372,4
CBWD5,-1.6640867,0.9997710045927372,4
FXYD1,-1.6941522,0.9997710045927372,4
GTF2H3,-1.8328102,0.9997710045927372,4
CEP250,-1.8298792,0.9997710045927372,4
IFNG-AS1,-2.1920257,0.9997710045927372,4
FAM179B,-1.728896,0.9997710045927372,4
INTS8,-0.8547141,0.9997710045927372,4
PHTF1,-0.9231472,0.9997710045927372,4
XKR8,-0.8762192,0.9997710045927372,4
CRYZ,-0.8515199,0.9997710045927372,4
JOSD1,-0.5531927,0.9997710045927372,4
ALG13,-0.451224,0.9997710045927372,4
IMPDH2,-0.35220698,0.9997710045927372,4
KIAA2026,-0.70600337,0.9997710045927372,4
ACAT1,-0.6152984,0.9997710045927372,4
PIGC,-0.43483832,0.9997710045927372,4
RCL1,-1.0972326,0.9997710045927372,4
VRK3,-0.41286656,0.9997710045927372,4
FAM222B,-23.828405,0.9997710045927372,4
ZNF232,-23.872562,0.9997710045927372,4
TSPAN18,-23.755787,0.9997710045927372,4
ZNF287,-23.896847,0.9997710045927372,4
EVA1B,-23.86316,0.9997710045927372,4
SPRYD4,-23.752024,0.9997710045927372,4
ZNF571,-23.88371,0.9997710045927372,4
RIC8B,-23.906912,0.9997710045927372,4
ANKRD55,-23.807291,0.9997710045927372,4
SLC16A11,-23.931976,0.9997710045927372,4
FNIP1,-23.802376,0.9997710045927372,4
FCRLB,-23.942482,0.9997710045927372,4
SCMH1,-23.824118,0.9997710045927372,4
ENTPD1-AS1,-23.872793,0.9997710045927372,4
ZNF107,-23.866978,0.9997710045927372,4
CEP41,-23.701344,0.9997710045927372,4
FASN,-23.736517,0.9997710045927372,4
CAPS,-23.743183,0.9997710045927372,4
GPR146,-23.767616,0.9997710045927372,4
RP11-473I1.5,-23.970875,0.9997710045927372,4
KCNG1,-24.269,0.9997710045927372,4
UBQLN4,-23.85974,0.9997710045927372,4
AC027307.3,-23.789513,0.9997710045927372,4
RNF125,-0.64055777,0.9997710045927372,4
DDX60,-0.80606675,0.9997710045927372,4
CA11,-1.1989903,0.9997710045927372,4
TMEM209,-1.2931181,0.9997710045927372,4
NSUN4,-1.3667637,0.9997710045927372,4
DPM2,-0.44950044,0.9997710045927372,4
PAN3,-0.95790315,0.9997710045927372,4
PARP16,-1.7005762,0.9997710045927372,4
LINC00094,-1.6035094,0.9997710045927372,4
SYTL2,-1.7889341,0.9997710045927372,4
IPP,-1.765881,0.9997710045927372,4
HNRNPU-AS1,-2.0169177,0.9997710045927372,4
HHLA3,-2.1669018,0.9997710045927372,4
RAB22A,-0.6764368,0.9997710045927372,4
KPNA1,-0.70337224,0.9997710045927372,4
THOC1,-0.8136645,0.9997710045927372,4
BRAP,-0.9462774,0.9997710045927372,4
RBBP7,-0.40016744,0.9997710045927372,4
MRPL34,-0.2616378,0.9997710045927372,4
KIAA1429,-0.9129916,0.9997710045927372,4
GTPBP8,-0.7783627,0.9997710045927372,4
CNOT2,-0.4468004,0.9997710045927372,4
IRF2BP2,-0.42964387,0.9997710045927372,4
PRMT7,-1.0133373,0.9997710045927372,4
KDM4B,-1.0143656,0.9997710045927372,4
PCF11,-0.76736206,0.9997710045927372,4
TCTN3,-0.7838509,0.9997710045927372,4
ARHGAP26,-0.99687576,0.9997710045927372,4
ZNF821,-1.0253137,0.9997710045927372,4
KCNN4,-1.1390337,0.9997710045927372,4
ARFGEF1,-1.0803996,0.9997710045927372,4
NUAK2,-1.2426745,0.9997710045927372,4
PERP,-1.3463964,0.9997710045927372,4
C1orf159,-23.870657,0.9997710045927372,4
RFC3,-23.811483,0.9997710045927372,4
PDGFD,-24.022589,0.9997710045927372,4
DAB2,-23.972986,0.9997710045927372,4
CFH,-23.869963,0.9997710045927372,4
TBC1D31,-23.880577,0.9997710045927372,4
TSTD2,-23.941772,0.9997710045927372,4
AHDC1,-23.951235,0.9997710045927372,4
CTD-2260A17.2,-23.96014,0.9997710045927372,4
PLXDC1,-23.929995,0.9997710045927372,4
GSTM2,-23.947062,0.9997710045927372,4
NOL6,-23.74284,0.9997710045927372,4
NMUR1,-23.923172,0.9997710045927372,4
ZMYM1,-23.905827,0.9997710045927372,4
HBA1,-24.495487,0.9997710045927372,4
WBP1,-23.847054,0.9997710045927372,4
RP11-169D4.2,-24.033285,0.9997710045927372,4
MTHFD1L,-23.811577,0.9997710045927372,4
MTFR1,-23.88376,0.9997710045927372,4
C16orf86,-23.88336,0.9997710045927372,4
IFT80,-23.917389,0.9997710045927372,4
ACPL2,-23.922272,0.9997710045927372,4
BLM,-23.973759,0.9997710045927372,4
MAN1C1,-23.936956,0.9997710045927372,4
SAMD10,-23.927855,0.9997710045927372,4
PPP1R3D,-23.910551,0.9997710045927372,4
RP1-187B23.1,-23.851961,0.9997710045927372,4
SPINK2,-23.832693,0.9997710045927372,4
ENDOG,-1.0290972,0.9997710045927372,4
CDC27,-1.192891,0.9997710045927372,4
KLHDC2,-0.4881987,0.9997710045927372,4
KIF2A,-0.63476926,0.9997710045927372,4
SF3B1,-0.39133468,0.9997710045927372,4
AGL,-1.5417664,0.9997710045927372,4
H2AFY2,-1.6495425,0.9997710045927372,4
TMEM131,-1.7159411,0.9997710045927372,4
ZDHHC21,-1.8506578,0.9997710045927372,4
LYPD3,-1.7815638,0.9997710045927372,4
PUS7L,-2.00147,0.9997710045927372,4
TTPAL,-2.0015743,0.9997710045927372,4
TM9SF3,-0.80441356,0.9997710045927372,4
IKBKE,-0.66676664,0.9997710045927372,4
APP,-0.78489184,0.9997710045927372,4
PINX1,-0.9331165,0.9997710045927372,4
LBR,-0.4475837,0.9997710045927372,4
TIMM10B,-0.6489322,0.9997710045927372,4
MOCS2,-0.9267629,0.9997710045927372,4
INTS5,-1.0243628,0.9997710045927372,4
NR2C2AP,-0.69758326,0.9997710045927372,4
TFB2M,-0.9741606,0.9997710045927372,4
ATIC,-0.34049505,0.9997710045927372,4
ENOPH1,-0.47475025,0.9997710045927372,4
DNAAF2,-0.6108125,0.9997710045927372,4
RDX,-1.1307927,0.9997710045927372,4
LETMD1,-0.5192849,0.9997710045927372,4
E2F6,-23.894882,0.9997710045927372,4
CBY1,-23.983175,0.9997710045927372,4
PDCD1,-24.189526,0.9997710045927372,4
ZNF253,-24.059237,0.9997710045927372,4
DERL3,-23.841269,0.9997710045927372,4
ARHGAP12,-23.979652,0.9997710045927372,4
APOBEC3D,-24.01741,0.9997710045927372,4
TSPAN15,-24.155724,0.9997710045927372,4
POLH,-23.98118,0.9997710045927372,4
RP5-1007M22.2,-24.01796,0.9997710045927372,4
ZNF16,-24.045092,0.9997710045927372,4
MCOLN2,-24.094791,0.9997710045927372,4
NEK4,-24.04311,0.9997710045927372,4
C12orf42,-24.12202,0.9997710045927372,4
HOXB4,-23.979218,0.9997710045927372,4
LSS,-24.046432,0.9997710045927372,4
RAD51D,-23.97231,0.9997710045927372,4
SDCBP2-AS1,-23.925789,0.9997710045927372,4
ANG,-23.975517,0.9997710045927372,4
SESN2,-23.912931,0.9997710045927372,4
URB1,-23.981865,0.9997710045927372,4
TMEM25,-24.003147,0.9997710045927372,4
ZNF574,-24.083832,0.9997710045927372,4
ANKRD13C,-1.2468313,0.9997710045927372,4
YME1L1,-0.25845495,0.9997710045927372,4
C14orf119,-0.44917488,0.9997710045927372,4
TTC38,-0.98332214,0.9997710045927372,4
ATRX,-0.40592262,0.9997710045927372,4
CYB5D2,-0.801205,0.9997710045927372,4
DGCR2,-0.880634,0.9997710045927372,4
SLC25A14,-1.6587515,0.9997710045927372,4
LMNB2,-1.7295449,0.9997710045927372,4
CPOX,-1.8977231,0.9997710045927372,4
RCCD1,-1.8722056,0.9997710045927372,4
SLC39A11,-1.6952101,0.9997710045927372,4
ICA1L,-1.8050326,0.9997710045927372,4
ZNF268,-1.7867721,0.9997710045927372,4
PDE6B,-1.8282717,0.9997710045927372,4
XXbac-BPG252P9.9,-1.9525579,0.9997710045927372,4
IL2RA,-2.000098,0.9997710045927372,4
AGMAT,-1.785781,0.9997710045927372,4
PEX1,-1.9993298,0.9997710045927372,4
NAA25,-2.2690134,0.9997710045927372,4
PAPD5,-2.2631547,0.9997710045927372,4
PPP2R2A,-0.57476574,0.9997710045927372,4
SCYL3,-1.0040628,0.9997710045927372,4
NUPL2,-0.6052893,0.9997710045927372,4
TNIK,-0.9024459,0.9997710045927372,4
SRPK1,-0.84964675,0.9997710045927372,4
EPC1,-0.32919016,0.9997710045927372,4
NDUFAF6,-0.9689934,0.9997710045927372,4
ZRANB2,-0.47190112,0.9997710045927372,4
TMEM129,-0.9350741,0.9997710045927372,4
PHF23,-1.085191,0.9997710045927372,4
VCPKMT,-1.1466335,0.9997710045927372,4
KIAA1715,-1.1476843,0.9997710045927372,4
ZFP14,-1.2027218,0.9997710045927372,4
RPF2,-0.71348476,0.9997710045927372,4
HELLS,-24.0164,0.9997710045927372,4
NDFIP2,-23.99037,0.9997710045927372,4
DHX32,-24.03334,0.9997710045927372,4
CCHCR1,-24.025612,0.9997710045927372,4
DTX3,-24.046923,0.9997710045927372,4
FAAH2,-23.99056,0.9997710045927372,4
C16orf45,-23.999477,0.9997710045927372,4
CETN3,-24.089203,0.9997710045927372,4
RP11-367G6.3,-24.278055,0.9997710045927372,4
FAM115C,-24.008728,0.9997710045927372,4
ZNF816,-24.03859,0.9997710045927372,4
GLCCI1,-1.3467984,0.9997710045927372,4
NFYA,-1.3834606,0.9997710045927372,4
MFSD11,-0.82611686,0.9997710045927372,4
PDRG1,-0.791727,0.9997710045927372,4
CD22,-0.95597345,0.9997710045927372,4
AL592183.1,-0.47818398,0.9997710045927372,4
PDDC1,-1.7298616,0.9997710045927372,4
TSGA10,-1.5458878,0.9997710045927372,4
DDX20,-1.73274,0.9997710045927372,4
KIR3DL2,-1.882498,0.9997710045927372,4
BEND5,-2.0810444,0.9997710045927372,4
ZEB1,-1.9242353,0.9997710045927372,4
TGIF2,-2.064063,0.9997710045927372,4
AMN1,-1.9718869,0.9997710045927372,4
WWC3,-2.097628,0.9997710045927372,4
B3GNT2,-0.9469334,0.9997710045927372,4
PURA,-1.7853098,0.9997710045927372,4
SLC35E2B,-2.1561704,0.9997710045927372,4
NVL,-2.0764532,0.9997710045927372,4
RARG,-2.213759,0.9997710045927372,4
C21orf2,-0.52538884,0.9997710045927372,4
PATL2,-0.9240792,0.9997710045927372,4
EXOSC10,-0.6227701,0.9997710045927372,4
THEM6,-1.1071444,0.9997710045927372,4
SPNS3,-1.1305327,0.9997710045927372,4
DTWD1,-1.0465736,0.9997710045927372,4
ZNF800,-0.67537993,0.9997710045927372,4
CASP6,-0.7993601,0.9997710045927372,4
MTAP,-1.0072495,0.9997710045927372,4
ALDOC,-1.1204728,0.9997710045927372,4
PIGK,-1.1250315,0.9997710045927372,4
EED,-1.1973369,0.9997710045927372,4
ZNF431,-1.2191602,0.9997710045927372,4
CSE1L,-1.1061975,0.9997710045927372,4
MAPK8,-1.2363108,0.9997710045927372,4
ZNF493,-1.278943,0.9997710045927372,4
MGA,-1.3646841,0.9997710045927372,4
ABCA2,-24.19235,0.9997710045927372,4
PGAP1,-24.137524,0.9997710045927372,4
ZNF141,-24.111954,0.9997710045927372,4
LMO7,-24.071358,0.9997710045927372,4
ACOT7,-23.960796,0.9997710045927372,4
ALDH1A1,-24.08799,0.9997710045927372,4
BRMS1L,-24.043505,0.9997710045927372,4
AC120194.1,-24.031527,0.9997710045927372,4
GPR180,-24.063814,0.9997710045927372,4
HABP4,-24.1059,0.9997710045927372,4
ZNF354B,-24.103354,0.9997710045927372,4
MICAL2,-24.077026,0.9997710045927372,4
RP11-412D9.4,-24.185562,0.9997710045927372,4
COBLL1,-24.15107,0.9997710045927372,4
KLC4,-24.029135,0.9997710045927372,4
CCR10,-24.131012,0.9997710045927372,4
ACP6,-24.122726,0.9997710045927372,4
RP11-70P17.1,-24.135572,0.9997710045927372,4
CYP3A5,-24.100136,0.9997710045927372,4
IRF2BP1,-24.0228,0.9997710045927372,4
CLEC4D,-24.088978,0.9997710045927372,4
ENPP4,-24.09943,0.9997710045927372,4
MYBL1,-1.4282415,0.9997710045927372,4
HS2ST1,-1.2998906,0.9997710045927372,4
RALGAPA1,-1.438614,0.9997710045927372,4
KLHL36,-0.8235313,0.9997710045927372,4
CLEC10A,-0.78543466,0.9997710045927372,4
TSPYL2,-0.9487645,0.9997710045927372,4
GPATCH8,-0.6540972,0.9997710045927372,4
CENPK,-0.89577246,0.9997710045927372,4
HLA-G,-1.5381147,0.9997710045927372,4
KIAA1191,-0.84081125,0.9997710045927372,4
DCAKD,-1.6070178,0.9997710045927372,4
SGK223,-1.8581835,0.9997710045927372,4
SLC2A1,-1.7951506,0.9997710045927372,4
RNF185,-1.7470001,0.9997710045927372,4
ANAPC1,-1.7007402,0.9997710045927372,4
ITPR3,-1.7347813,0.9997710045927372,4
SNHG10,-1.7832481,0.9997710045927372,4
ZNF395,-1.9101952,0.9997710045927372,4
GFPT1,-1.8444523,0.9997710045927372,4
BTBD2,-1.8080317,0.9997710045927372,4
RIOK1,-0.8605018,0.9997710045927372,4
LCLAT1,-2.088183,0.9997710045927372,4
KDM2A,-0.55995136,0.9997710045927372,4
DZIP3,-2.079213,0.9997710045927372,4
CDK9,-0.8260386,0.9997710045927372,4
TCF12,-1.1552479,0.9997710045927372,4
ZNF24,-0.44801518,0.9997710045927372,4
FRG1B,-0.48555022,0.9997710045927372,4
GIPC1,-0.78889304,0.9997710045927372,4
KIAA0020,-1.0282543,0.9997710045927372,4
APOLD1,-1.3220892,0.9997710045927372,4
AUTS2,-24.149921,0.9997710045927372,4
SLC16A1,-24.036812,0.9997710045927372,4
OSGEPL1,-24.161762,0.9997710045927372,4
NEK8,-24.368776,0.9997710045927372,4
COL6A2,-24.283108,0.9997710045927372,4
PAXBP1,-24.071608,0.9997710045927372,4
RP11-706O15.1,-24.288635,0.9997710045927372,4
TMEM184C,-24.157352,0.9997710045927372,4
FGFBP3,-24.133574,0.9997710045927372,4
HYPK,-24.147554,0.9997710045927372,4
ADPGK-AS1,-24.103323,0.9997710045927372,4
